EPAFacilityID,ContaminantName,RegistryNumber
NYD002044584,alpha-BHC,319-84-6
NYD002044584,Isophorone,78-59-1
NYD002044584,"1,1-Dichloroethane",75-34-3
NYD002044584,"1,1-Dichloroethylene",75-35-4
NYD002044584,"1,2-Dichloroethane",107-06-2
NYD002044584,Acetone,67-64-1
NYD002044584,Benzene,71-43-2
NYD002044584,Chlorobenzene,108-90-7
NYD002044584,Chloroethane,75-00-3
NYD002044584,Ethylbenzene,100-41-4
NYD002044584,Methyl chloride,74-87-3
NYD002044584,Tetrachloroethene,127-18-4
NYD002044584,"trans-1,2-Dichloroethene",156-60-5
NYD002044584,Trichloroethene,79-01-6
NYD002044584,Vinyl chloride,75-01-4
NYD002044584,Acid compounds,E966507
NYD002044584,Inorganics,TBD-00000005
NYD002044584,PAH,TBD-00000003
NYD002044584,Methyl ethyl ketone,78-93-3
NYD002044584,VOC,TBD-00000010
NYD002044584,2-Butanone,78-93-3
NYD002044584,Methylene chloride,75-09-2
NYD002044584,Silicon,7440-21-3
NYD002044584,Aluminum,7429-90-5
NYD002044584,Calcium,7440-70-2
NYD002044584,Copper,7440-50-8
NYD002044584,Diethyl phthalate,84-66-2
NYD002044584,"1,2-Dichloroethene",540-59-0
NYD002044584,4-Methyl-2-pentanone,108-10-1
NYD002044584,Acetonitrile,75-05-8
NYD002044584,"cis-1,2-Dichloroethene",156-59-2
NYD002044584,"1,2,4-Trichlorobenzene",120-82-1
NYD002050110,Chromium (hexavalent compounds),TBD-00000005
NYD002050110,Nickel,7440-02-0
NYD002050110,"1,1,1-Trichloroethane",71-55-6
NYD002050110,Tetrachloroethylene,127-18-4
NYD002050110,Trichloroethylene,79-01-6
NYD002050110,Antimony,7440-36-0
NYD002050110,Arsenic,7440-38-2
NYD002050110,Barium,7440-39-3
NYD002050110,Beryllium,7440-41-7
NYD002050110,Cadmium,7440-43-9
NYD002050110,Chromium (hexavalent),18540-29-9
NYD002050110,Copper,7440-50-8
NYD002050110,Iron,7439-89-6
NYD002050110,Lead,7439-92-1
NYD002050110,Manganese,7439-96-5
NYD002050110,Vanadium (fume or dust),7440-62-2
NYD002050110,Zinc,7440-66-6
NYD002050110,Benzo(b)fluoranthene,205-99-2
NYD002050110,Benzo[a]anthracene,56-55-3
NYD002050110,Benzo[a]pyrene,50-32-8
NYD002050110,Bis(2-ethylhexyl)phthalate,117-81-7
NYD002050110,Chrysene,218-01-9
NYD002050110,"1,1,2-Trichloroethane",79-00-5
NYD002050110,"1,1-Dichloroethane",75-34-3
NYD002050110,"1,1-Dichloroethene",75-35-4
NYD002050110,Tetrachloroethene,127-18-4
NYD002050110,Trichloroethene,79-01-6
NYD002050110,Vinyl chloride,75-01-4
NYD002050110,Cyanide,57-12-5
NYD002050110,Chromium,7440-47-3
NYD002050110,Mercury,7439-97-6
NYD002050110,Silver,7440-22-4
NYD002050110,"1,2-Benzanthracene",56-55-3
NYD002050110,"3,4-Benzo-pyrene",50-32-8
NYD002050110,"3,4-Benzofluoranthene",205-99-2
NYD002050110,Fluoranthene,206-44-0
NYD002050110,Naphthalene,91-20-3
NYD002050110,Pyrene,129-00-0
NYD002050110,"1,1-Dichloroethylene",75-35-4
NYD002050110,"1,2-Dichloroethylene",540-59-0
NYD002050110,"1,2-Dichloropropane",78-87-5
NYD002050110,"1,2-trans-Dichloroethylene",156-60-5
NYD002050110,Acetone,67-64-1
NYD002050110,Benzene,71-43-2
NYD002050110,Chlorobenzene,108-90-7
NYD002050110,Dichloromethane,75-09-2
NYD002050110,Perchloroethylene,127-18-4
NYD002050110,Toluene,108-88-3
NYD002050110,Xylene (mixed isomers),1330-20-7
NYD002050110,Aluminum Oxide (fibrous forms),1344-28-1
NYD002050110,Bromoform,75-25-2
NYD002050110,Carbon tetrachloride,56-23-5
NYD002050110,"Indeno(1,2,3-cd)pyrene",193-39-5
NYD002050110,PCBs,1336-36-3
NYD002050110,Phenol,108-95-2
NYD002050110,Selenium,7782-49-2
NYD002050110,Anthracene,120-12-7
NYD002050110,Butyl benzyl phthalate,85-68-7
NYD002050110,Fluorene,86-73-7
NYD002050110,Aroclor-1260,11096-82-5
NYD002050110,"4,4-DDT",50-29-3
NYD002050110,Chlordane,57-74-9
NYD002050110,Heptachlor epoxide,1024-57-3
NYD002050110,"1,2-Dichloroethane",107-06-2
NYD002050110,Bromodichloromethane,75-27-4
NYD002050110,Chlorodibromomethane,124-48-1
NYD002050110,Chloroform,67-66-3
NYD002050110,Ethylbenzene,100-41-4
NYD002050110,Methyl ethyl ketone,78-93-3
NYD002050110,Styrene (monomer),100-42-5
NYD002059517,Cobalt,7440-48-4
NYD002059517,Aluminum (fume or dust),7429-90-5
NYD002059517,Antimony,7440-36-0
NYD002059517,Arsenic,7440-38-2
NYD002059517,Barium,7440-39-3
NYD002059517,Cadmium,7440-43-9
NYD002059517,Chromium,7440-47-3
NYD002059517,Chromium (hexavalent),18540-29-9
NYD002059517,Copper,7440-50-8
NYD002059517,Lead,7439-92-1
NYD002059517,Manganese,7439-96-5
NYD002059517,Nickel,7440-02-0
NYD002059517,Selenium,7782-49-2
NYD002059517,Silver,7440-22-4
NYD002059517,Vanadium (fume or dust),7440-62-2
NYD002059517,Zinc,7440-66-6
NYD002059517,"1,1,1-Trichloroethane",71-55-6
NYD002059517,"1,1-Dichloroethane",75-34-3
NYD002059517,"1,1-Dichloroethylene",75-35-4
NYD002059517,"1,2-Dichloroethylene",540-59-0
NYD002059517,"1,2-Dichloropropane",78-87-5
NYD002059517,Acetone,67-64-1
NYD002059517,Benzene,71-43-2
NYD002059517,Freon 113,76-13-1
NYD002059517,Chloroform,67-66-3
NYD002059517,Perchloroethylene,127-18-4
NYD002059517,Toluene,108-88-3
NYD002059517,Trichloroethylene,79-01-6
NYD002059517,Dibenzofuran,132-64-9
NYD002059517,Cyanide,57-12-5
NYD002059517,Beryllium,7440-41-7
NYD002059517,Mercury,7439-97-6
NYD002059517,Acenaphthene,83-32-9
NYD002059517,Bis(2-ethylhexyl)phthalate,117-81-7
NYD002059517,Chrysene,218-01-9
NYD002059517,Dimethyl phthalate,131-11-3
NYD002059517,Fluoranthene,206-44-0
NYD002059517,Fluorene,86-73-7
NYD002059517,Naphthalene,91-20-3
NYD002059517,Phenanthrene,85-01-8
NYD002059517,Pyrene,129-00-0
NYD002059517,"1,1,2,2-Tetrachloroethane",79-34-5
NYD002059517,Chloromethane,74-87-3
NYD002059517,Dichloromethane,75-09-2
NYD002059517,Ethylbenzene,100-41-4
NYD002059517,Methyl ethyl ketone,78-93-3
NYD002059517,Vinyl chloride,75-01-4
NYD002059517,Xylene (mixed isomers),1330-20-7
NYD002066330,"1,2-trans-Dichloroethylene",156-60-5
NYD002066330,Perchloroethylene,127-18-4
NYD002066330,TCE,79-01-6
NYD002066330,"1,1,1-Trichloroethane",71-55-6
NYD002066330,"1,1-Dichloroethylene",75-35-4
NYD002066330,Tetrachloroethylene,127-18-4
NYD002066330,Trichloroethylene,79-01-6
NYD002066330,N-Nitrosodiphenylamine,86-30-6
NYD002066330,Arsenic,7440-38-2
NYD002066330,Cadmium,7440-43-9
NYD002066330,Chromium,7440-47-3
NYD002066330,Lead,7439-92-1
NYD002066330,"1,1,2,2-Tetrachloroethane",79-34-5
NYD002066330,"1,1-Dichloroethene",75-35-4
NYD002066330,"1,2-Dichloroethane",107-06-2
NYD002066330,Chloroform,67-66-3
NYD002066330,Vinyl chloride,75-01-4
NYD002066330,PCE,127-18-4
NYD002066330,Bis(2-ethylhexyl)phthalate,117-81-7
NYD002232957,Cobalt,7440-48-4
NYD002232957,Aluminum,7429-90-5
NYD002232957,Arsenic,7440-38-2
NYD002232957,Barium,7440-39-3
NYD002232957,Cadmium,7440-43-9
NYD002232957,Calcium,7440-70-2
NYD002232957,Chromium,7440-47-3
NYD002232957,Iron,7439-89-6
NYD002232957,Lead,7439-92-1
NYD002232957,Magnesium,7439-95-4
NYD002232957,Manganese,7439-96-5
NYD002232957,Mercury,7439-97-6
NYD002232957,Nickel,7440-02-0
NYD002232957,Potassium,07-09-40
NYD002232957,Sodium,7440-23-5
NYD002232957,Zinc,7440-66-6
NYD002232957,Bis(2-ethylhexyl)phthalate,117-81-7
NYD002232957,Xylene (mixed isomers),1330-20-7
NYD002232957,"1,1,1-Trichloroethane",71-55-6
NYD002232957,"1,1-Dichloroethane",75-34-3
NYD002232957,"1,1-Dichloroethene",75-35-4
NYD002232957,"1,2-Dichloroethane",107-06-2
NYD002232957,"1,2-Dichloroethene",540-59-0
NYD002232957,2-Butanone,78-93-3
NYD002232957,Acetone,67-64-1
NYD002232957,Benzene,71-43-2
NYD002232957,Carbon tetrachloride,56-23-5
NYD002232957,Chloroethane,75-00-3
NYD002232957,Chloroform,67-66-3
NYD002232957,Ethylbenzene,100-41-4
NYD002232957,Styrene,100-42-5
NYD002232957,Tetrachloroethene,127-18-4
NYD002232957,Toluene,108-88-3
NYD002232957,Trichloroethene,79-01-6
NYD002232957,Vinyl chloride,75-01-4
NYD002232957,Aluminum (fume or dust),7429-90-5
NYD002232957,Vanadium (fume or dust),7440-62-2
NYD002232957,"1,1,2-Trichloroethane",79-00-5
NYD002232957,"1,1-Dichloroethylene",75-35-4
NYD002232957,"1,2-Dichloroethylene",540-59-0
NYD002232957,Methyl ethyl ketone,78-93-3
NYD002232957,Perchloroethylene,127-18-4
NYD002232957,Styrene (monomer),100-42-5
NYD002232957,Trichloroethylene,79-01-6
NYD002232957,Copper,7440-50-8
NYD002232957,Beryllium,7440-41-7
NYD002232957,Silver,7440-22-4
NYD002232957,Methylene chloride,75-09-2
NYD002232957,Thallium,7440-28-0
NYD002232957,"1,2-Benzanthracene",56-55-3
NYD002232957,"11,12-Benzofluoranthene",207-08-9
NYD002232957,"3,4-Benzo-pyrene",50-32-8
NYD002232957,"3,4-Benzofluoranthene",205-99-2
NYD002232957,Acenaphthene,83-32-9
NYD002232957,Acenaphthylene,208-96-8
NYD002232957,Anthracene,120-12-7
NYD002232957,Chrysene,218-01-9
NYD002232957,Dibutyl phthalate,84-74-2
NYD002232957,Fluoranthene,206-44-0
NYD002232957,Fluorene,86-73-7
NYD002232957,Naphthalene,91-20-3
NYD002232957,Phenanthrene,85-01-8
NYD002232957,Pyrene,129-00-0
NYD002232957,Cyanide,57-12-5
NYD002232957,Selenium,7782-49-2
NYD002232957,Dichloromethane,75-09-2
NYD002232957,Antimony,7440-36-0
NYD002232957,Bromodichloromethane,75-27-4
NYD002232957,Chlorodibromomethane,124-48-1
NYD002920312,Antimony,7440-36-0
NYD002920312,Arsenic,7440-38-2
NYD002920312,Beryllium,7440-41-7
NYD002920312,Bis(2-ethylhexyl)phthalate,117-81-7
NYD002920312,PCE,127-18-4
NYD002920312,TCE,79-01-6
NYD002920312,Vinyl chloride,75-01-4
NYD002920312,Arsenic (inorganic compounds),7440-38-2
NYD002920312,Cobalt,7440-48-4
NYD002920312,Aluminum (fume or dust),7429-90-5
NYD002920312,Barium,7440-39-3
NYD002920312,Cadmium,7440-43-9
NYD002920312,Calcium,7440-70-2
NYD002920312,Chromium,7440-47-3
NYD002920312,Copper,7440-50-8
NYD002920312,Iron,7439-89-6
NYD002920312,Lead,7439-92-1
NYD002920312,Magnesium,7439-95-4
NYD002920312,Manganese,7439-96-5
NYD002920312,Mercury,7439-97-6
NYD002920312,Nickel,7440-02-0
NYD002920312,Potassium,07-09-40
NYD002920312,Selenium,7782-49-2
NYD002920312,Silver,7440-22-4
NYD002920312,Sodium,7440-23-5
NYD002920312,Vanadium (fume or dust),7440-62-2
NYD002920312,Zinc,7440-66-6
NYD002920312,Dibutyl phthalate,84-74-2
NYD002920312,Di-n-octyl phthalate,117-84-0
NYD002920312,Naphthalene,91-20-3
NYD002920312,Dieldrin,60-57-1
NYD002920312,Heptachlor epoxide,1024-57-3
NYD002920312,2-Butanone,78-93-3
NYD002920312,4-Methyl-2-pentanone,108-10-1
NYD002920312,Acetone,67-64-1
NYD002920312,Benzene,71-43-2
NYD002920312,Carbon disulfide,75-15-0
NYD002920312,Chlorobenzene,108-90-7
NYD002920312,Chloroform,67-66-3
NYD002920312,Chloromethane,74-87-3
NYD002920312,Ethylbenzene,100-41-4
NYD002920312,Tetrachloroethylene,127-18-4
NYD002920312,"trans-1,2-Dichloroethylene",156-60-5
NYD002920312,Trichloroethylene,79-01-6
NYD002920312,Xylene (mixed isomers),1330-20-7
NYD002920312,PCBs,TBD-00000027
NYD002920312,Aroclor-1248,12672-29-6
NYD002920312,Thallium,7440-28-0
NYD002920312,2-Methylnaphthalene,90-12-0
NYD002920312,Acenaphthene,83-32-9
NYD002920312,Anthracene,120-12-7
NYD002920312,Benzo(b)fluoranthene,205-99-2
NYD002920312,Benzo(k)fluoranthene,207-08-9
NYD002920312,Benzo[a]anthracene,56-55-3
NYD002920312,Benzo[a]pyrene,50-32-8
NYD002920312,Chrysene,218-01-9
NYD002920312,Dimethyl phthalate,131-11-3
NYD002920312,Fluoranthene,206-44-0
NYD002920312,Phenanthrene,85-01-8
NYD002920312,Pyrene,129-00-0
NYD002920312,Aroclor-1254,11097-69-1
NYD002920312,"4,4-DDT",50-29-3
NYD002920312,"4,4-DDD",72-54-8
NYD002920312,"4,4-DDE",72-55-9
NYD002920312,alpha-BHC,319-84-6
NYD002920312,beta-BHC,319-85-7
NYD002920312,"1,1,1,2-Tetrachloroethane",630-20-6
NYD002920312,"1,1,1-Trichloroethane",71-55-6
NYD002920312,"1,1-Dichloroethylene",75-35-4
NYD002920312,Bromodichloromethane,75-27-4
NYD002920312,Carbon tetrachloride,56-23-5
NYD002920312,Styrene (monomer),100-42-5
NYD002920312,Toluene,108-88-3
NYD002920312,4-Methylphenol,106-44-5
NYD002920312,Hexachlorobenzene,118-74-1
NYD002920312,Phenol,108-95-2
NYD002920312,Dibenzofuran,132-64-9
NYD002920312,"Benzo(g,h,i)perylene",191-24-2
NYD002920312,Butyl benzyl phthalate,85-68-7
NYD002920312,Fluorene,86-73-7
NYD002920312,"Indeno(1,2,3-cd)pyrene",193-39-5
NYD010959757,Cadmium,7440-43-9
NYD010959757,Nickel,7440-02-0
NYD010959757,"1,1,1-Trichloroethane",71-55-6
NYD010959757,"1,2-Dichloroethene",540-59-0
NYD010959757,Chloroform,67-66-3
NYD010959757,Tetrachloroethylene,127-18-4
NYD010959757,Trichloroethylene,79-01-6
NYD010959757,Cobalt,7440-48-4
NYD010968014,"1,4-Dichlorobenzene",106-46-7
NYD010968014,2-Methylphenol,95-48-7
NYD010968014,4-Methylphenol,106-44-5
NYD010968014,Phenol,108-95-2
NYD010968014,Aluminum (fume or dust),7429-90-5
NYD010968014,Arsenic,7440-38-2
NYD010968014,Barium,7440-39-3
NYD010968014,Beryllium,7440-41-7
NYD010968014,Chromium,7440-47-3
NYD010968014,Copper,7440-50-8
NYD010968014,Lead,7439-92-1
NYD010968014,Selenium,7782-49-2
NYD010968014,Silver,7440-22-4
NYD010968014,Vanadium (fume or dust),7440-62-2
NYD010968014,Zinc,7440-66-6
NYD010968014,2-Methylnaphthalene,90-12-0
NYD010968014,Dibutyl phthalate,84-74-2
NYD010968014,Di-n-octyl phthalate,117-84-0
NYD010968014,Diethyl phthalate,84-66-2
NYD010968014,Naphthalene,91-20-3
NYD010968014,Isophorone,78-59-1
NYD010968014,"1,2-Dichlorobenzene",95-50-1
NYD010968014,"1,2-Dichloroethene",540-59-0
NYD010968014,Benzene,71-43-2
NYD010968014,Chlorobenzene,108-90-7
NYD010968014,Chloroethane,75-00-3
NYD010968014,Chloroform,67-66-3
NYD010968014,Ethylbenzene,100-41-4
NYD010968014,Tetrachloroethylene,127-18-4
NYD010968014,Toluene,108-88-3
NYD010968014,Trichloroethylene,79-01-6
NYD010968014,Vinyl chloride,75-01-4
NYD010968014,Xylene (mixed isomers),1330-20-7
NYD010968014,Cobalt,7440-48-4
NYD010968014,Cyanide,57-12-5
NYD010968014,Antimony,7440-36-0
NYD010968014,Cadmium,7440-43-9
NYD010968014,Iron,7439-89-6
NYD010968014,Magnesium,7439-95-4
NYD010968014,Mercury,7439-97-6
NYD010968014,Nickel,7440-02-0
NYD010968014,2-Butanone,78-93-3
NYD010968014,2-Hexanone,591-78-6
NYD010968014,4-Methyl-2-pentanone,108-10-1
NYD010968014,Acetone,67-64-1
NYD010968014,Carbon disulfide,75-15-0
NYD010968014,Methylene chloride,75-09-2
NYD010968014,"1,2,4-Trichlorobenzene",120-82-1
NYD010968014,2-Chloronaphthalene,91-58-7
NYD010968014,Acenaphthene,83-32-9
NYD010968014,Anthracene,120-12-7
NYD010968014,Benzo(b)fluoranthene,205-99-2
NYD010968014,Benzo(k)fluoranthene,207-08-9
NYD010968014,Benzo[a]anthracene,56-55-3
NYD010968014,Benzo[a]pyrene,50-32-8
NYD010968014,Bis(2-ethylhexyl)phthalate,117-81-7
NYD010968014,Butyl benzyl phthalate,85-68-7
NYD010968014,Chrysene,218-01-9
NYD010968014,Fluoranthene,206-44-0
NYD010968014,Fluorene,86-73-7
NYD010968014,Phenanthrene,85-01-8
NYD010968014,Pyrene,129-00-0
NYD010968014,"1,3-Dichlorobenzene",541-73-1
NYD013468939,PCBs,TBD-00000027
NYD013468939,Aroclor-1254,11097-69-1
NYD047650197,PCE,127-18-4
NYD047650197,Iron,7439-89-6
NYD047650197,Manganese,7439-96-5
NYD047650197,Tetrachloroethene,127-18-4
NYD047650197,Trichloroethene,79-01-6
NYD047650197,"1,2-cis-Dichloroethene",156-59-2
NYD047650197,TCE,79-01-6
NYD048148175,Mercury,7439-97-6
NYD048148175,Vanadium (fume or dust),7440-62-2
NYD048148175,Benzo(k)fluoranthene,207-08-9
NYD048148175,Benzo[a]pyrene,50-32-8
NYD048148175,Total PAHs,130498-29-2
NYD048148175,Aroclor-1260,11096-82-5
NYD048148175,Methyl mercury,TBD-00000010
NYD066813064,Arsenic,7440-38-2
NYD066813064,Tetrachloroethene,127-18-4
NYD066813064,Trichloroethene,79-01-6
NYD067532580,Benzo(b)fluoranthene,205-99-2
NYD067532580,Benzo[a]anthracene,56-55-3
NYD067532580,Benzo[a]pyrene,50-32-8
NYD067532580,"Dibenzo(a,h)Anthracene",53-70-3
NYD067532580,"Indeno(1,2,3-cd)pyrene",193-39-5
NYD067532580,Arsenic,7440-38-2
NYD067532580,Selenium,7782-49-2
NYD067532580,"1,2-Dibromo-3-chloropropane",96-12-8
NYD067532580,"1,2-Dibromoethane",106-93-4
NYD067532580,"1,2-Dichloroethane",107-06-2
NYD067532580,"1,2-cis-Dichloroethene",156-59-2
NYD067532580,Benzene,71-43-2
NYD067532580,Ethylbenzene,100-41-4
NYD067532580,o-Xylene,95-47-6
NYD067532580,Tetrachloroethene,127-18-4
NYD067532580,Trichloroethene,79-01-6
NYD067532580,Vinyl chloride,75-01-4
NYD067532580,Xylene (mixed isomers),1330-20-7
NYD072366453,Arsenic,7440-38-2
NYD072366453,Chromium,7440-47-3
NYD072366453,Lead,7439-92-1
NYD072366453,Xylene (mixed isomers),1330-20-7
NYD072366453,"1,1,1-Trichloroethane",71-55-6
NYD072366453,"1,1-Dichloroethane",75-34-3
NYD072366453,2-Butanone,78-93-3
NYD072366453,Acetone,67-64-1
NYD072366453,Benzene,71-43-2
NYD072366453,Carbon disulfide,75-15-0
NYD072366453,Ethylbenzene,100-41-4
NYD072366453,Tetrachloroethene,127-18-4
NYD072366453,Toluene,108-88-3
NYD072366453,Cobalt,7440-48-4
NYD072366453,Aluminum (fume or dust),7429-90-5
NYD072366453,Barium,7440-39-3
NYD072366453,Cadmium,7440-43-9
NYD072366453,Copper,7440-50-8
NYD072366453,Manganese,7439-96-5
NYD072366453,Nickel,7440-02-0
NYD072366453,Silver,7440-22-4
NYD072366453,Thallium,7440-28-0
NYD072366453,Vanadium (fume or dust),7440-62-2
NYD072366453,Zinc,7440-66-6
NYD072366453,Perchloroethylene,127-18-4
NYD072366453,Cyanide,57-12-5
NYD072366453,Beryllium,7440-41-7
NYD072366453,Mercury,7439-97-6
NYD072366453,Selenium,7782-49-2
NYD072366453,"1,12-Benzoperylene",191-24-2
NYD072366453,"1,2,5,6-Dibenzathracene",53-70-3
NYD072366453,"1,2-Benzanthracene",56-55-3
NYD072366453,"11,12-Benzofluoranthene",207-08-9
NYD072366453,"3,4-Benzo-pyrene",50-32-8
NYD072366453,"3,4-Benzofluoranthene",205-99-2
NYD072366453,Acenaphthene,83-32-9
NYD072366453,Anthracene,120-12-7
NYD072366453,Bis(2-ethylhexyl)phthalate,117-81-7
NYD072366453,Butyl benzyl phthalate,85-68-7
NYD072366453,Chrysene,218-01-9
NYD072366453,Dibutyl phthalate,84-74-2
NYD072366453,Fluoranthene,206-44-0
NYD072366453,"Indeno(1,2,3-cd)pyrene",193-39-5
NYD072366453,Phenanthrene,85-01-8
NYD072366453,Pyrene,129-00-0
NYD072366453,"4,4-DDT",50-29-3
NYD072366453,Chlordane,57-74-9
NYD072366453,"4,4-DDD",72-54-8
NYD072366453,"4,4-DDE",72-55-9
NYD072366453,"1,2-Dichlorobenzene",95-50-1
NYD072366453,Organics,TBD-00000009
NYD072366453,Vinylidene chloride,75-35-4
NYD072366453,PCE,127-18-4
NYD072366453,TCE,79-01-6
NYD072366453,"1,2-trans-Dichloroethene",156-60-5
NYD072366453,Vinyl chloride,75-01-4
NYD073675514,Benzoic acid,65-85-0
NYD073675514,Cyanide,57-12-5
NYD073675514,Aluminum,7429-90-5
NYD073675514,Antimony,7440-36-0
NYD073675514,Arsenic,7440-38-2
NYD073675514,Barium,7440-39-3
NYD073675514,Beryllium,7440-41-7
NYD073675514,Cadmium,7440-43-9
NYD073675514,Chromium,7440-47-3
NYD073675514,Copper,7440-50-8
NYD073675514,Lead,7439-92-1
NYD073675514,Mercury,7439-97-6
NYD073675514,Nickel,7440-02-0
NYD073675514,Silver,7440-22-4
NYD073675514,Tin,7440-31-5
NYD073675514,Zinc,7440-66-6
NYD073675514,Bis(2-ethylhexyl)phthalate,117-81-7
NYD073675514,"1,1,1-Trichloroethane",71-55-6
NYD073675514,"1,1-Dichloroethane",75-34-3
NYD073675514,"1,1-Dichloroethene",75-35-4
NYD073675514,"1,2-Dichloroethane",107-06-2
NYD073675514,Chloroform,67-66-3
NYD073675514,Ethylbenzene,100-41-4
NYD073675514,Isopropyl benzene,98-82-8
NYD073675514,Methylene chloride,75-09-2
NYD073675514,"trans-1,2-Dichloroethene",156-60-5
NYD073675514,Trichloroethene,79-01-6
NYD073675514,Trichlorofluoromethane,75-69-4
NYD073675514,Vinyl chloride,75-01-4
NYD073675514,"cis-1,2-Dichloroethene",156-59-2
NYD073675514,Aluminum (fume or dust),7429-90-5
NYD073675514,"1,1-Dichloroethylene",75-35-4
NYD073675514,"1,2-trans-Dichloroethylene",156-60-5
NYD073675514,Cumene,98-82-8
NYD073675514,Dichloromethane,75-09-2
NYD073675514,Trichloroethylene,79-01-6
NYD073675514,"cis-1,2-Dichloroethylene",156-59-2
NYD073675514,2-Methylnaphthalene,90-12-0
NYD073675514,Benzo(b)fluoranthene,205-99-2
NYD073675514,Benzo[a]anthracene,56-55-3
NYD073675514,Chrysene,218-01-9
NYD073675514,Aroclor-1248,12672-29-6
NYD073675514,Carbon disulfide,75-15-0
NYD073675514,Acenaphthene,83-32-9
NYD073675514,Anthracene,120-12-7
NYD073675514,"Benzo(g,h,i)perylene",191-24-2
NYD073675514,Benzo(k)fluoranthene,207-08-9
NYD073675514,Benzo[a]pyrene,50-32-8
NYD073675514,Dibutyl phthalate,84-74-2
NYD073675514,Di-n-octyl phthalate,117-84-0
NYD073675514,Fluoranthene,206-44-0
NYD073675514,"Indeno(1,2,3-cd)pyrene",193-39-5
NYD073675514,Phenanthrene,85-01-8
NYD073675514,Pyrene,129-00-0
NYD073675514,Heptachlor epoxide,1024-57-3
NYD073675514,"1,2-Dichloroethene",540-59-0
NYD073675514,"1,2,4-Trichlorobenzene",120-82-1
NYD073675514,Nitrobenzene,98-95-3
NYD073675514,Dibenzofuran,132-64-9
NYD073675514,Acenaphthylene,208-96-8
NYD073675514,"Dibenzo(a,h)Anthracene",53-70-3
NYD073675514,Fluorene,86-73-7
NYD073675514,Naphthalene,91-20-3
NYD073675514,Aroclor-1254,11097-69-1
NYD073675514,4-Chloro-3-methylphenol,35421-08-0
NYD073675514,4-Methylphenol,106-44-5
NYD073675514,Pentachlorophenol,87-86-5
NYD073675514,Aroclor-1260,11096-82-5
NYD073675514,Dieldrin,60-57-1
NYD073675514,2-Butanone,78-93-3
NYD073675514,Toluene,108-88-3
NYD073675514,Cobalt,7440-48-4
NYD073675514,Calcium,7440-70-2
NYD073675514,Iron,7439-89-6
NYD073675514,Magnesium,7439-95-4
NYD073675514,Manganese,7439-96-5
NYD073675514,Potassium,07-09-40
NYD073675514,Vanadium (fume or dust),7440-62-2
NYD073675514,Acetone,67-64-1
NYD073675514,p-Cresol,106-44-5
NYD073675514,"1,12-Benzoperylene",191-24-2
NYD073675514,"1,2,5,6-Dibenzathracene",53-70-3
NYD073675514,"1,2-Benzanthracene",56-55-3
NYD073675514,"11,12-Benzofluoranthene",207-08-9
NYD073675514,"3,4-Benzo-pyrene",50-32-8
NYD073675514,"3,4-Benzofluoranthene",205-99-2
NYD073675514,"1,2-Dichloroethylene",540-59-0
NYD073675514,Methyl ethyl ketone,78-93-3
NYD073675514,Diethyl phthalate,84-66-2
NYD073675514,Chlorobenzene,108-90-7
NYD073675514,Selenium,7782-49-2
NYD073675514,Thallium,7440-28-0
NYD073675514,Perchloroethylene,127-18-4
NYD073675514,N-Nitrosodi-n-propylamine,621-64-7
NYD073675514,N-Nitrosodiphenylamine,86-30-6
NYD073675514,Butyl benzyl phthalate,85-68-7
NYD073675514,"1,2-Dichlorobenzene",95-50-1
NYD073675514,Benzene,71-43-2
NYD073675514,Styrene (monomer),100-42-5
NYD073675514,Xylene (mixed isomers),1330-20-7
NYD073675514,Tetrachloroethene,127-18-4
NYD073675514,Styrene,100-42-5
NYD073675514,Chloromethane,74-87-3
NYD073675514,Endrin,72-20-8
NYD091972554,Phenol,108-95-2
NYD091972554,PCBs,1336-36-3
NYD091972554,"1,2-DCE",540-59-0
NYD091972554,Trichloroethylene,79-01-6
NYD091972554,Vinyl chloride,75-01-4
NYD091972554,"1,2-trans-Dichloroethylene",156-60-5
NYD091972554,PAH,TBD-00000003
NYD091972554,VOC,TBD-00000010
NYD125499673,Methylene chloride,75-09-2
NYD125499673,"trans-1,2-Dichloroethene",156-60-5
NYD125499673,Trichloroethene,79-01-6
NYD125499673,"1,1,1-Trichloroethane",71-55-6
NYD125499673,Tetrachloroethene,127-18-4
NYD125499673,"trans-1,2-Dichloroethylene",156-60-5
NYD125499673,"cis-1,2-Dichloroethylene",156-59-2
NYD125499673,Copper,7440-50-8
NYD125499673,Nickel,7440-02-0
NYD125499673,Silver,7440-22-4
